#added text
new first line
14.2	671.0	0.93247	0.06753	2.70468948962
14.2	672.0	0.90656	0.09344	7.92218380778
14.2	673.0	0.87867	0.12133	12.5090503445
14.2	674.0	0.85049	0.14951	14.3550148158
14.2	675.0	0.82261	0.17739	15.0999886547
14.2	676.0	0.79533	0.20467	16.0132829625
14.2	677.0	0.76906	0.23094	16.5417684859
14.2	678.0	0.7434	0.2566	16.5651472728
14.2	679.0	0.71567	0.28433	16.7618201185
14.2	680.0	0.68182	0.31818	17.1763472436
14.2	681.0	0.64065	0.35935	17.2484051997
14.2	682.0	0.59607	0.40393	17.3356944746
14.2	683.0	0.55297	0.44703	17.9752296215
14.2	684.0	0.51295	0.48705	18.0156924992
14.2	685.0	0.47512	0.52488	18.2528251568
14.2	686.0	0.43831	0.56169	18.3983040073
14.2	687.0	0.4016	0.5984	18.3451638284
14.2	688.0	0.36348	0.63652	19.1271523192
14.2	689.0	0.32151	0.67849	19.0477298239
14.2	690.0	0.27351	0.72649	18.4651040768
14.2	691.0	0.21986	0.78014	18.3451108764
14.2	692.0	0.16498	0.83502	19.0968214163
14.2	693.0	0.11582	0.88418	19.6748426911
14.2	694.0	0.07752	0.92248	19.581148866
14.2	695.0	0.05106	0.94894	19.9462165213
14.2	696.0	0.03365	0.96635	20.6397889667
